image,pillars_and_stances,pillar,stance_list,stance
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5693.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5697.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5721.jpg,"['Psychological Defence', ['Neutral', 'Against', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5735.jpg,"['Military Defence', ['Neutral', 'Against', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5767.jpg,"['Psychological Defence', ['Neutral', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5795.jpg,"['Psychological Defence', ['Supportive', 'Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5800.jpg,"['Psychological Defence', ['Neutral', 'Against', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5829.jpg,"['Military Defence', ['Neutral', 'Against', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5832.jpg,"['Civil Defence', ['Neutral', 'Supportive', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5842.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5848.jpg,"['Military Defence', ['Neutral', 'Against', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5866.jpg,"['Psychological Defence', ['Neutral', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5943.jpg,"['Military Defence', ['Supportive', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5951.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5954.jpg,"['Psychological Defence', ['Neutral', 'Supportive', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5969.jpg,"['Civil Defence', ['Neutral', 'Supportive', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5970.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5989.jpg,"['Psychological Defence', ['Supportive', 'Neutral', 'Supportive']]",Psychological Defence,"['Neutral', 'Supportive', 'Supportive']",Supportive
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5991.jpg,"['Psychological Defence', ['Against', 'Supportive', 'Against']]",Psychological Defence,"['Against', 'Against', 'Supportive']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5996.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5998.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6009.jpg,"['Civil Defence', ['Supportive', 'Neutral', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6021.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6032.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6037.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6040.jpg,"['Psychological Defence', ['Against', 'Supportive', 'Against']]",Psychological Defence,"['Against', 'Against', 'Supportive']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6046.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6047.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6052.jpg,"['Civil Defence', ['Supportive', 'Neutral', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6170.jpg,"['Military Defence', ['Neutral', 'Against', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6183.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6184.jpg,"['Psychological Defence', ['Neutral', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6187.jpg,"['Economic Defence', ['Against', 'Neutral', 'Against']]",Economic Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6208.jpg,"['Social Defence', ['Against', 'Neutral', 'Neutral']]",Social Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6238.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6263.jpg,"['Military Defence', ['Supportive', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6268.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6272.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6282.jpg,"['Civil Defence', ['Neutral', 'Supportive', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6289.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6304.jpg,"['Digital Defence', ['Against', 'Neutral', 'Neutral']]",Digital Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6307.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6325.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6334.jpg,"['Military Defence', ['Supportive', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6344.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6463.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6469.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6471.jpg,"['Psychological Defence', ['Against', 'Supportive', 'Against']]",Psychological Defence,"['Against', 'Against', 'Supportive']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6491.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6496.jpg,"['Civil Defence', ['Against', 'Neutral', 'Against']]",Civil Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6498.jpg,"['Psychological Defence', ['Neutral', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6514.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6515.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6520.jpg,"['Economic Defence', ['Against', 'Neutral', 'Against']]",Economic Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6524.jpg,"['Military Defence', ['Neutral', 'Supportive', 'Supportive']]",Military Defence,"['Neutral', 'Supportive', 'Supportive']",Supportive
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6543.jpg,"['Psychological Defence', ['Neutral', 'Against', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6549.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6552.jpg,"['Economic Defence', ['Supportive', 'Neutral', 'Neutral']]",Economic Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6556.jpg,"['Military Defence', ['Neutral', 'Against', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6600.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6612.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6613.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6614.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6619.jpg,"['Civil Defence', ['Against', 'Neutral', 'Neutral']]",Civil Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6623.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6626.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6637.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6644.jpg,"['Psychological Defence', ['Supportive', 'Neutral', 'Supportive']]",Psychological Defence,"['Neutral', 'Supportive', 'Supportive']",Supportive
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6741.jpg,"['Economic Defence', ['Against', 'Neutral', 'Against']]",Economic Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6748.jpg,"['Psychological Defence', ['Neutral', 'Supportive', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6757.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6798.jpg,"['Economic Defence', ['Against', 'Neutral', 'Against']]",Economic Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6819.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6820.jpg,"['Psychological Defence', ['Against', 'Supportive', 'Against']]",Psychological Defence,"['Against', 'Against', 'Supportive']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6826.jpg,"['Civil Defence', ['Supportive', 'Neutral', 'Supportive']]",Civil Defence,"['Neutral', 'Supportive', 'Supportive']",Supportive
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6837.jpg,"['Psychological Defence', ['Against', 'Supportive', 'Against']]",Psychological Defence,"['Against', 'Against', 'Supportive']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6855.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6867.jpg,"['Military Defence', ['Neutral', 'Against', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6869.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6870.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6890.jpg,"['Economic Defence', ['Against', 'Neutral', 'Against']]",Economic Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6911.jpg,"['Military Defence', ['Against', 'Neutral', 'Against']]",Military Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_4276.jpg,"['Digital Defence', ['Against', 'Neutral', 'Against']]",Digital Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_4292.jpg,"['Military Defence', ['Against', 'Neutral', 'Neutral']]",Military Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_4432.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_4646.jpg,"['Digital Defence', ['Against', 'Against', 'Neutral']]",Digital Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_4717.jpg,"['Digital Defence', ['Against', 'Against', 'Neutral']]",Digital Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5040.jpg,"['Digital Defence', ['Supportive', 'Neutral', 'Neutral']]",Digital Defence,"['Neutral', 'Neutral', 'Supportive']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_5474.jpg,"['Psychological Defence', ['Against', 'Against', 'Neutral']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6486.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Neutral']]",Psychological Defence,"['Against', 'Neutral', 'Neutral']",Neutral
/content/drive/MyDrive/stance_detection_datasets_GPT/total_defense_memes/TD_Memes/img_6784.jpg,"['Psychological Defence', ['Against', 'Neutral', 'Against']]",Psychological Defence,"['Against', 'Against', 'Neutral']",Against
